source	reason	title	company	location	url
greenhouse-api	title	Senior Manager, CX Services Operations	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8561194002
greenhouse-api	title	Senior Manager, Engagement Management	GitLab	Remote, EMEA	https://job-boards.greenhouse.io/gitlab/jobs/8476671002
greenhouse-api	location	Senior Product Designer, AI	GitLab	Remote, Canada; Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8464608002
greenhouse-api	title	Senior Product Manager, AI Platform Management	GitLab	Remote, Ireland; Remote, Israel; Remote, United Kingdom	https://job-boards.greenhouse.io/gitlab/jobs/8568868002
greenhouse-api	title	Senior Regional Marketing Manager, EMEA	GitLab	Remote, EMEA	https://job-boards.greenhouse.io/gitlab/jobs/8453504002
greenhouse-api	title	Senior Site Reliability Engineer, Tenant Services: Geo	GitLab	Remote, India	https://job-boards.greenhouse.io/gitlab/jobs/8490453002
greenhouse-api	title	Senior Solutions Architect	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8532929002
greenhouse-api	title	Senior Solutions Architect	GitLab	Remote, Germany	https://job-boards.greenhouse.io/gitlab/jobs/8551473002
greenhouse-api	location	Senior Solutions Architect, AI / Core DevOps - EMEA	GitLab	Remote, United Kingdom	https://job-boards.greenhouse.io/gitlab/jobs/8468159002
greenhouse-api	location	Senior Solutions Architect - AI & Platforms SME	GitLab	Remote, Australia; Remote, Singapore	https://job-boards.greenhouse.io/gitlab/jobs/8476375002
greenhouse-api	title	Senior Solutions Architect, Financial Services - NYC	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8529741002
greenhouse-api	title	Senior Solutions Architect, Microsoft SME	GitLab	Remote, North America	https://job-boards.greenhouse.io/gitlab/jobs/8488427002
greenhouse-api	title	Senior TA Operations Specialist	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8588547002
greenhouse-api	title	Site Reliability Engineer, Cloud Cost Utilization	GitLab	Remote, United Kingdom	https://job-boards.greenhouse.io/gitlab/jobs/8515080002
greenhouse-api	title	Site Reliability Engineer, Environment Automation	GitLab	Remote, Canada; Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8504232002
greenhouse-api	title	Solutions Architect	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8488396002
greenhouse-api	title	Solutions Architect	GitLab	Remote, Germany	https://job-boards.greenhouse.io/gitlab/jobs/8551474002
greenhouse-api	title	Solutions Architect, Commercial - West	GitLab	Remote, North America	https://job-boards.greenhouse.io/gitlab/jobs/8518629002
greenhouse-api	title	Staff Backend Engineer, Developer Experience	GitLab	Remote, Canada; Remote, United Kingdom; Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8490477002
greenhouse-api	title	Staff Backend Engineer, Gitlab Delivery: Upgrades	GitLab	Remote, India	https://job-boards.greenhouse.io/gitlab/jobs/8463922002
greenhouse-api	title	Staff Backend Engineer (Go), Continuous Delivery	GitLab	Remote, India	https://job-boards.greenhouse.io/gitlab/jobs/8488961002
greenhouse-api	title	Staff Backend Engineer (Ruby on Rails/AI), Verify	GitLab	Remote, United Kingdom	https://job-boards.greenhouse.io/gitlab/jobs/8448283002
greenhouse-api	title	Staff Backend Engineer,  Software Supply Chain Security	GitLab	Remote, India	https://job-boards.greenhouse.io/gitlab/jobs/8480559002
greenhouse-api	title	Staff Backend Engineer, SSCS: AI Governance	GitLab	Remote, India	https://job-boards.greenhouse.io/gitlab/jobs/8480531002
greenhouse-api	title	Staff Forward Deployed Engineer	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8517171002
greenhouse-api	title	Staff Forward Deployed Engineer	GitLab	Remote, Australia; Remote, India; Remote, Singapore	https://job-boards.greenhouse.io/gitlab/jobs/8504801002
greenhouse-api	title	Staff HRIS Analyst, People Technology - Workday	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8490129002
greenhouse-api	title	Staff Infrastructure Security Engineer (APAC, EMEA, or US)	GitLab	Remote, APAC; Remote, EMEA; Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8514960002
greenhouse-api	title	Staff Product Designer, Knowledge Graph	GitLab	Remote, Canada; Remote, France; Remote, Germany; Remote, Ireland; Remote, Netherlands; Remote, United Kingdom; Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8475077002
greenhouse-api	title	Staff Product Manager, AI Agent Orchestration	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8536109002
greenhouse-api	title	Stock Administrator	GitLab	Remote, India	https://job-boards.greenhouse.io/gitlab/jobs/8502364002
greenhouse-api	title	Strategic Account Executive  - Belgium & Luxembourg (Public Sector)	GitLab	Remote, France	https://job-boards.greenhouse.io/gitlab/jobs/8575027002
greenhouse-api	title	Strategic Account Executive - Brazil	GitLab	Remote, Brazil	https://job-boards.greenhouse.io/gitlab/jobs/8535856002
greenhouse-api	title	Strategic Account Executive, Digital Natives - India	GitLab	Remote, India	https://job-boards.greenhouse.io/gitlab/jobs/8435065002
greenhouse-api	title	Strategic Account Executive, Germany (Ent Industry)	GitLab	Remote, Germany	https://job-boards.greenhouse.io/gitlab/jobs/8520248002
greenhouse-api	title	Strategic Account Executive - Retail & Media	GitLab	Remote, France	https://job-boards.greenhouse.io/gitlab/jobs/8592110002
greenhouse-api	title	Strategic Account Executive - South Africa	GitLab	Remote	https://job-boards.greenhouse.io/gitlab/jobs/8555134002
greenhouse-api	title	Strategic Account Executive - UAE	GitLab	Remote, United Arab Emirates	https://job-boards.greenhouse.io/gitlab/jobs/8452328002
greenhouse-api	title	Vice President, Data & Insights	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8510676002
greenhouse-api	title	Vice President, Finance Strategy & Operations	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8467198002
greenhouse-api	title	Vice President, Legal Commercial	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8499647002
greenhouse-api	title	Vice President of Engineering, DevOps Engineering	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8509682002
greenhouse-api	title	VP of Product Security	GitLab	Remote, US	https://job-boards.greenhouse.io/gitlab/jobs/8539288002
greenhouse-api	title	Account Manager	Adyen	Shanghai	https://job-boards.greenhouse.io/adyen/jobs/5359280
greenhouse-api	title	Account Manager	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7436701
greenhouse-api	title	Account Manager	Adyen	Berlin	https://job-boards.greenhouse.io/adyen/jobs/7340032
greenhouse-api	title	Account Manager	Adyen	São Paulo	https://job-boards.greenhouse.io/adyen/jobs/7095302
greenhouse-api	title	Account Manager	Adyen	Chicago	https://job-boards.greenhouse.io/adyen/jobs/7685624
greenhouse-api	title	Account Manager	Adyen	London	https://job-boards.greenhouse.io/adyen/jobs/7340050
greenhouse-api	title	Account Manager	Adyen	Milan	https://job-boards.greenhouse.io/adyen/jobs/7818633
greenhouse-api	title	Account Manager	Adyen	Hong Kong	https://job-boards.greenhouse.io/adyen/jobs/7912187
greenhouse-api	title	Account Manager (Affirmative Action for Black Community)	Adyen	São Paulo	https://job-boards.greenhouse.io/adyen/jobs/7128210
greenhouse-api	title	Account Manager-Mandarin Speaking	Adyen	New York	https://job-boards.greenhouse.io/adyen/jobs/7847912
greenhouse-api	title	Account Manager-Mandarin Speaking	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7539650
greenhouse-api	title	Accounts Payable Team Lead	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7548991
greenhouse-api	title	Accounts Receivable Specialist	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7817364
greenhouse-api	title	AML & Screening Analyst	Adyen	Tokyo	https://job-boards.greenhouse.io/adyen/jobs/7676251
greenhouse-api	title	Android CI/CD Engineer	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7601742
greenhouse-api	title	AOSP Engineer	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7618901
greenhouse-api	title	APAC Lead - Payment Method Compliance	Adyen	Singapore	https://job-boards.greenhouse.io/adyen/jobs/7556224
greenhouse-api	title	Art Director - Internal Comms Branding	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7355910
greenhouse-api	title	AV Production Engineer	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7731850
greenhouse-api	title	Build Tooling Engineer	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7407159
greenhouse-api	title	Business Analyst - Pricing	Adyen	São Paulo	https://job-boards.greenhouse.io/adyen/jobs/7732433
greenhouse-api	title	Business Analyst - Pricing	Adyen	Singapore	https://job-boards.greenhouse.io/adyen/jobs/7732431
greenhouse-api	title	Business Development Representative	Adyen	Shanghai	https://job-boards.greenhouse.io/adyen/jobs/7912149
greenhouse-api	title	CDD Risk Analyst	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7412998
greenhouse-api	title	CDD Risk Analyst	Adyen	Singapore	https://job-boards.greenhouse.io/adyen/jobs/7919215
greenhouse-api	title	CDD Risk Analyst, Onboarding	Adyen	Singapore	https://job-boards.greenhouse.io/adyen/jobs/7985498
greenhouse-api	title	CDD Risk Analyst, Reviews	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7952024
greenhouse-api	title	CDD Risk, Onboarding Analyst	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7327116
greenhouse-api	location	Commercial Lead - Agentic Commerce	Adyen	New York	https://job-boards.greenhouse.io/adyen/jobs/7696699
greenhouse-api	title	Commercial Lead - Financial Products	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7819584
greenhouse-api	title	Commercial Lead - Financial Products	Adyen	New York	https://job-boards.greenhouse.io/adyen/jobs/7673540
greenhouse-api	title	Commercial Partnerships Manager	Adyen	Madrid	https://job-boards.greenhouse.io/adyen/jobs/7685883
greenhouse-api	title	Compliance Advisory Officer	Adyen	Shanghai	https://job-boards.greenhouse.io/adyen/jobs/7692490
greenhouse-api	title	Compliance Advisory Officer	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7994247
greenhouse-api	title	Compliance Advisory Officer	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7994249
greenhouse-api	title	Country Manager, Mexico	Adyen	Mexico City	https://job-boards.greenhouse.io/adyen/jobs/7992172
greenhouse-api	title	Credit Risk Officer	Adyen	Chicago	https://job-boards.greenhouse.io/adyen/jobs/7612832
greenhouse-api	title	Data Center Engineer	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7479316
greenhouse-api	title	Data Center Engineer II	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7791168
greenhouse-api	title	Demand Generation Manager	Adyen	London	https://job-boards.greenhouse.io/adyen/jobs/7820762
greenhouse-api	title	Digital Marketing Manager	Adyen	London	https://job-boards.greenhouse.io/adyen/jobs/7985510
greenhouse-api	title	Engineering Director	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7943731
greenhouse-api	title	Engineering Director, Developer Experience	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7419377
greenhouse-api	title	Engineering Director, Developer Platform	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7736567
greenhouse-api	title	Engineering Lead: Payments APAC	Adyen	Singapore	https://job-boards.greenhouse.io/adyen/jobs/7275885
greenhouse-api	title	Engineering Lead, Regional Payments	Adyen	Sao Jose dos Campos	https://job-boards.greenhouse.io/adyen/jobs/7010691
greenhouse-api	title	Engineering Manager	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7931563
greenhouse-api	title	Engineering Manager, Capital	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7255277
greenhouse-api	title	Engineering Manager, CI/CD	Adyen	Chicago	https://job-boards.greenhouse.io/adyen/jobs/7684215
greenhouse-api	title	Engineering Manager, Developer Experience & Observability	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7872922
greenhouse-api	title	Engineering Manager, Developer Platform & Observability	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7518752
greenhouse-api	title	Engineering Manager - Infrastructure Services	Adyen	Bengaluru	https://job-boards.greenhouse.io/adyen/jobs/7546966
greenhouse-api	title	Engineering Manager, Optimize Interfaces	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7721510
greenhouse-api	title	Engineering Manager, Protect Core	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7634718
greenhouse-api	title	Enterprise Account Executive	Adyen	Prague	https://job-boards.greenhouse.io/adyen/jobs/7821205
greenhouse-api	title	Enterprise Account Manager	Adyen	New York	https://job-boards.greenhouse.io/adyen/jobs/6762275
greenhouse-api	title	Enterprise Account Manager	Adyen	Paris	https://job-boards.greenhouse.io/adyen/jobs/6918826
greenhouse-api	title	Enterprise Account Manager	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/6762094
greenhouse-api	title	Enterprise Account Manager	Adyen	Munich	https://job-boards.greenhouse.io/adyen/jobs/7451786
greenhouse-api	title	Enterprise Account Manager, Adyen for Platforms	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/6762044
greenhouse-api	title	Enterprise Account Manager, Adyen for Platforms	Adyen	London	https://job-boards.greenhouse.io/adyen/jobs/7342860
greenhouse-api	title	Enterprise Business Representative	Adyen	Berlin	https://job-boards.greenhouse.io/adyen/jobs/7656959
greenhouse-api	title	Enterprise Sales Manager	Adyen	Shanghai	https://job-boards.greenhouse.io/adyen/jobs/7995074
greenhouse-api	title	Enterprise Sales Manager	Adyen	Prague	https://job-boards.greenhouse.io/adyen/jobs/7645721
greenhouse-api	title	Event Marketing Manager	Adyen	New York; San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7905036
greenhouse-api	title	FEC Counsel	Adyen	New York	https://job-boards.greenhouse.io/adyen/jobs/6670621
greenhouse-api	title	Financial and ESG Reporting Specialist	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7602168
greenhouse-api	title	Global Payroll Manager	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7896334
greenhouse-api	title	Group Manager, Financial Crime Americas	Adyen	Chicago	https://job-boards.greenhouse.io/adyen/jobs/7679800
greenhouse-api	title	Group Product Manager - Payments | India [Head of Product, India]	Adyen	Bengaluru	https://job-boards.greenhouse.io/adyen/jobs/7739832
greenhouse-api	title	Head of Account Management Central Eastern Europe (CEE)	Adyen	Warsaw	https://job-boards.greenhouse.io/adyen/jobs/7471380
greenhouse-api	title	Head of Account Management UK	Adyen	London	https://job-boards.greenhouse.io/adyen/jobs/7930666
greenhouse-api	title	Head of Engineering - Adyen protect	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7634817
greenhouse-api	title	Head of Global Merchant Risk	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7662681
greenhouse-api	title	Head of Sales, Singapore	Adyen	Singapore	https://job-boards.greenhouse.io/adyen/jobs/7949212
greenhouse-api	title	Head of Strategy & Business Operations	Adyen	Amsterdam; Chicago; New York	https://job-boards.greenhouse.io/adyen/jobs/7699069
greenhouse-api	title	HR Business Partner	Adyen	New York	https://job-boards.greenhouse.io/adyen/jobs/7760257
greenhouse-api	title	HR Business Partner	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7760255
greenhouse-api	title	HR Business Partner - Commercial EMEA	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/6999593
greenhouse-api	title	HR Business Partner - Tech	Adyen	Amsterdam	https://job-boards.greenhouse.io/adyen/jobs/7641158
greenhouse-api	title	Implementation Engineer	Adyen	Paris	https://job-boards.greenhouse.io/adyen/jobs/7641067
greenhouse-api	title	Implementation Engineer	Adyen	New York	https://job-boards.greenhouse.io/adyen/jobs/7532705
greenhouse-api	title	Implementation Engineer	Adyen	San Francisco	https://job-boards.greenhouse.io/adyen/jobs/7714607
greenhouse-api	title	Implementation Engineer	Adyen	Toronto	https://job-boards.greenhouse.io/adyen/jobs/7736384
greenhouse-api	title	Implementation Engineer	Adyen	Shanghai	https://job-boards.greenhouse.io/adyen/jobs/7776139
greenhouse-api	title	Implementation Engineer	Adyen	São Paulo	https://job-boards.greenhouse.io/adyen/jobs/7594290
